customer_id,age,gender,geography,tenure_years,num_products,has_credit_card,is_active_member,credit_score,account_balance,estimated_salary,num_transactions_6m,avg_transaction_amount,num_complaints,last_interaction_days_ago,mobile_app_logins_monthly,net_banking_active,branch_visits_year,has_loan,loan_default_history,emi_to_income_ratio,joining_date,last_transaction_date,churn
CUST02136,35.0,Male,Pune,5.0,1.0,0.0,0.0,736.0,42539.17,122020.96,60.0,7830.95,0.0,533.0,7.0,YES,22.0,0.0,0.0,,2020-09-24,2022-05-30,1
CUST02137,43.0,Female,Bangalore,3.0,1.0,0.0,0.0,585.0,98891.24,78548.14,6.0,10392.64,0.0,15.0,14.0,0,5.0,0.0,0.0,,2019-03-19,2024-06-20,1
CUST02138,62.0,Male,Mumbai,10.0,2.0,1.0,0.0,753.0,58184.76,150476.37,63.0,9290.19,0.0,429.0,12.0,NO,26.0,0.0,0.0,,2019-08-05,2025-03-16,0
CUST02139,26.0,Male,Bangalore,14.0,1.0,1.0,1.0,659.0,,56339.08,9.0,5041.68,2.0,564.0,24.0,0,25.0,0.0,0.0,,2019-02-28,2021-06-09,0
CUST02140,23.0,Female,Bangalore,,2.0,1.0,0.0,669.0,204416.56,57202.79,52.0,9826.45,4.0,516.0,44.0,YES,3.0,1.0,0.0,0.626,2016-11-08,2022-04-02,0
CUST02141,,Female,Mumbai,13.0,,0.0,0.0,514.0,5461.96,115191.63,54.0,2851.47,,723.0,48.0,1,7.0,1.0,0.0,0.137,2017-10-06,2021-05-05,0
CUST02142,43.0,Male,Chennai,7.0,,1.0,1.0,505.0,223255.46,115470.11,79.0,5565.33,0.0,28.0,41.0,YES,20.0,0.0,0.0,,2015-04-01,2023-07-17,0
CUST02143,44.0,Male,Kolkata,1.0,2.0,1.0,1.0,662.0,2284.54,81137.22,54.0,15953.48,2.0,218.0,27.0,NO,22.0,0.0,0.0,,2019-11-07,2023-08-06,1
CUST02144,45.0,Male,Bangalore,10.0,1.0,1.0,1.0,713.0,117915.44,208410.73,36.0,11196.89,0.0,632.0,38.0,YES,,0.0,0.0,,2021-07-27,2021-03-17,0
CUST02145,39.0,Female,Mumbai,1.0,1.0,1.0,1.0,,61201.49,63777.57,26.0,8013.81,1.0,,51.0,1,7.0,1.0,0.0,0.231,2019-01-29,2022-04-16,0
CUST02146,61.0,Female,Hyderabad,6.0,2.0,0.0,0.0,784.0,56373.25,24221.47,41.0,10249.71,0.0,365.0,35.0,NO,5.0,0.0,0.0,,2022-02-15,2021-10-12,0
CUST02147,21.0,Female,Bangalore,12.0,2.0,1.0,1.0,709.0,6045.02,34897.8,11.0,3969.0,0.0,622.0,37.0,NO,24.0,0.0,0.0,,2017-09-03,2024-12-12,0
CUST02148,31.0,Female,Ahmedabad,14.0,2.0,1.0,0.0,577.0,21822.95,64010.42,63.0,9406.52,0.0,539.0,9.0,NO,7.0,1.0,1.0,0.131,2021-10-07,2023-09-18,0
CUST02149,41.0,Male,Ahmedabad,4.0,2.0,1.0,0.0,652.0,,135751.0,27.0,5743.2,0.0,615.0,15.0,YES,,1.0,0.0,0.107,2016-06-12,2022-09-11,0
CUST02150,21.0,Female,Delhi,12.0,1.0,1.0,1.0,848.0,177503.52,67546.25,39.0,5100.23,0.0,532.0,51.0,1,29.0,1.0,0.0,0.364,2015-07-27,2021-02-27,0
CUST02151,40.0,Male,Delhi,0.0,1.0,0.0,1.0,551.0,60251.94,137642.08,21.0,7380.5,1.0,159.0,12.0,NO,17.0,0.0,0.0,,2019-12-19,2023-10-27,0
CUST02152,64.0,Male,Pune,6.0,1.0,1.0,1.0,692.0,34875.19,92377.0,6.0,4993.26,1.0,396.0,29.0,1,12.0,0.0,0.0,,2020-01-26,2022-07-02,0
CUST02153,42.0,Male,Chennai,15.0,1.0,1.0,0.0,624.0,4945.2,118334.77,11.0,8705.81,0.0,729.0,58.0,1,27.0,0.0,0.0,,2023-01-28,2022-11-17,0
CUST02154,45.0,Male,Bangalore,6.0,1.0,1.0,1.0,707.0,91701.24,90486.75,46.0,10082.53,0.0,474.0,12.0,NO,,1.0,0.0,0.272,2022-06-26,2021-11-25,0
CUST02155,26.0,Male,Bangalore,9.0,1.0,1.0,1.0,751.0,,90169.92,31.0,6635.75,0.0,639.0,,0,26.0,1.0,0.0,0.238,2019-01-13,2022-12-22,0
CUST02156,34.0,male,Mumbai,5.0,1.0,0.0,0.0,619.0,4526.79,105108.42,56.0,100.0,0.0,49.0,40.0,NO,8.0,1.0,0.0,0.284,2021-05-28,2021-07-10,0
CUST02157,,Female,Delhi,3.0,3.0,0.0,1.0,1500.0,87693.64,52331.66,75.0,3657.02,0.0,611.0,54.0,1,9.0,0.0,0.0,,2015-11-21,2023-05-07,1
CUST02158,38.0,Male,Hyderabad,11.0,,0.0,0.0,828.0,53198.96,52771.46,51.0,,0.0,631.0,16.0,1,25.0,0.0,0.0,,2016-01-06,2023-12-30,0
CUST02159,59.0,Female,Delhi,15.0,1.0,1.0,1.0,655.0,962.74,88981.88,,9851.47,1.0,424.0,5.0,YES,8.0,0.0,0.0,,2015-03-07,2021-07-18,0
CUST02160,49.0,Female,Pune,12.0,4.0,0.0,1.0,713.0,9405.81,152644.46,43.0,4351.82,1.0,103.0,20.0,0,20.0,0.0,0.0,,2020-07-12,2024-08-12,0
CUST02161,28.0,Female,Mumbai,7.0,2.0,1.0,1.0,603.0,96105.29,13369.87,34.0,5495.71,1.0,304.0,20.0,1,7.0,0.0,0.0,,2018-12-24,2024-04-22,0
CUST02162,45.0,Female,Kolkata,,2.0,1.0,0.0,652.0,5263.1,10000.0,47.0,12198.67,0.0,378.0,,NO,0.0,0.0,0.0,,2018-10-01,2024-10-04,0
CUST02163,48.0,Male,Mumbai,15.0,2.0,1.0,0.0,636.0,160771.19,64450.25,16.0,4097.3,1.0,604.0,,0,9.0,0.0,0.0,,2020-04-30,2021-12-14,0
CUST02164,57.0,Male,Mumbai,10.0,2.0,1.0,1.0,714.0,29839.01,116233.88,35.0,9014.32,0.0,90.0,7.0,NO,29.0,0.0,0.0,,2015-04-15,2025-03-21,0
CUST02165,,Female,,1.0,1.0,0.0,0.0,746.0,7427.71,77055.04,10.0,4910.98,0.0,149.0,36.0,0,23.0,0.0,0.0,,2017-11-16,2024-04-24,0
CUST02166,29.0,Male,Ahmedabad,1.0,1.0,0.0,1.0,641.0,114088.48,28226.81,55.0,5644.75,4.0,647.0,18.0,1,12.0,1.0,1.0,0.59,2023-08-30,2025-01-13,0
CUST02167,31.0,Male,Ahmedabad,15.0,2.0,1.0,0.0,773.0,59458.83,,48.0,2182.21,1.0,288.0,46.0,0,13.0,1.0,0.0,0.371,2022-02-04,2023-08-17,1
CUST02168,26.0,Female,,1.0,3.0,1.0,1.0,772.0,29296.48,10000.0,4.0,5393.58,0.0,582.0,17.0,NO,17.0,0.0,0.0,,2020-05-20,2021-12-02,0
CUST02169,39.0,Female,Bangalore,2.0,1.0,1.0,1.0,718.0,41683.32,100156.68,19.0,10538.53,0.0,697.0,19.0,NO,1.0,0.0,0.0,,2017-10-04,2023-03-11,0
CUST02170,48.0,Female,Chennai,5.0,1.0,1.0,1.0,609.0,1731.6,62635.68,60.0,3174.73,2.0,278.0,11.0,YES,3.0,1.0,0.0,0.137,2017-10-20,2022-04-21,0
CUST02171,55.0,Male,Hyderabad,0.0,1.0,1.0,1.0,601.0,86942.26,71718.7,42.0,4422.36,0.0,419.0,4.0,0,10.0,0.0,0.0,,2023-11-29,2022-11-14,0
CUST02172,41.0,Female,Ahmedabad,10.0,2.0,1.0,0.0,585.0,36427.95,92087.42,14.0,,0.0,131.0,22.0,NO,18.0,0.0,0.0,,2020-01-26,2022-11-12,1
CUST02173,38.0,Female,Chennai,1.0,1.0,1.0,0.0,726.0,100151.59,7186614.21,33.0,9283.51,2.0,150.0,42.0,YES,8.0,0.0,0.0,,2022-05-29,2024-03-03,0
CUST02174,44.0,Female,Pune,9.0,,1.0,1.0,553.0,79145.73,53349.62,48.0,9692.0,1.0,,19.0,NO,28.0,0.0,0.0,,2016-07-29,2022-07-16,0
CUST02175,31.0,Female,,14.0,4.0,0.0,0.0,704.0,84272.96,116344.51,54.0,4869.04,0.0,660.0,8.0,0,25.0,0.0,0.0,,2017-10-23,2023-09-14,1
CUST02176,69.0,Male,Mumbai,1.0,2.0,0.0,0.0,,125961.47,106877.3,52.0,13211.0,0.0,141.0,22.0,NO,18.0,1.0,1.0,0.13,2017-04-17,2022-01-13,0
CUST02177,21.0,,Hyderabad,13.0,4.0,1.0,0.0,716.0,79790.97,10000.0,37.0,14024.82,1.0,39.0,37.0,NO,8.0,0.0,0.0,,2015-09-06,2021-09-17,0
CUST02178,44.0,Female,Kolkata,,1.0,1.0,0.0,651.0,43402.63,65790.29,8.0,4975.15,3.0,451.0,8.0,0,15.0,0.0,0.0,,2019-08-25,2022-12-09,1
CUST02179,68.0,Female,Delhi,0.0,2.0,1.0,1.0,757.0,39534.21,31788.53,74.0,13343.34,2.0,51.0,39.0,0,28.0,1.0,0.0,0.053,2017-02-06,2023-04-06,0
CUST02180,42.0,Male,Delhi,2.0,2.0,1.0,0.0,741.0,10188.69,24277.68,31.0,14699.07,0.0,192.0,51.0,YES,13.0,1.0,0.0,0.181,2016-08-25,2024-03-25,0
CUST02181,40.0,Male,Mumbai,15.0,1.0,1.0,1.0,,120928.08,96405.34,35.0,100.0,1.0,519.0,28.0,0,4.0,0.0,0.0,,2018-12-07,2024-06-16,0
CUST02182,37.0,Female,Hyderabad,9.0,1.0,1.0,0.0,767.0,114539.64,58229.55,55.0,12298.29,1.0,325.0,36.0,0,23.0,0.0,0.0,,2018-02-03,2022-02-20,0
CUST02183,40.0,Female,Bangalore,6.0,1.0,0.0,0.0,661.0,22620.7,69289.13,25.0,4179.03,2.0,233.0,29.0,NO,22.0,1.0,0.0,0.125,2018-09-07,2022-09-08,0
CUST02184,60.0,Female,Kolkata,14.0,2.0,0.0,0.0,557.0,158836.42,48212.6,3.0,14627.6,3.0,185.0,12.0,NO,23.0,0.0,0.0,,2017-03-24,2022-12-22,1
CUST02185,18.0,Female,Kolkata,12.0,3.0,1.0,1.0,566.0,,89807.02,15.0,3996.94,0.0,305.0,26.0,0,28.0,0.0,0.0,,2018-11-04,2025-01-20,0
CUST02186,,Male,Pune,0.0,2.0,1.0,0.0,,52112.35,102133.88,21.0,11034.9,0.0,112.0,16.0,1,8.0,1.0,0.0,0.071,2021-03-14,2022-02-05,1
CUST02187,23.0,Male,Mumbai,6.0,2.0,0.0,0.0,563.0,1412.09,161810.19,58.0,100.0,0.0,173.0,49.0,0,17.0,0.0,0.0,,2019-09-05,2022-05-13,0
CUST02188,39.0,Male,Kolkata,4.0,1.0,0.0,0.0,656.0,38597.35,67761.03,39.0,,1.0,172.0,3.0,0,8.0,1.0,0.0,0.295,2021-10-27,2021-09-22,1
CUST02189,36.0,,Bangalore,8.0,2.0,1.0,1.0,605.0,,17063.3,27.0,8367.35,3.0,394.0,2.0,0,0.0,1.0,0.0,0.569,2017-05-17,2024-02-05,1
CUST02190,50.0,Male,Delhi,1.0,2.0,1.0,0.0,636.0,7522.69,54844.25,14.0,14456.54,0.0,722.0,58.0,0,23.0,0.0,0.0,,2018-04-06,2022-02-18,0
CUST02191,21.0,Male,Hyderabad,0.0,1.0,0.0,1.0,,49230.81,108882.4,36.0,4417.44,0.0,628.0,44.0,YES,19.0,0.0,0.0,,2020-08-11,2025-02-09,0
CUST02192,48.0,Male,Kolkata,8.0,4.0,0.0,1.0,626.0,402091.82,44094.19,46.0,9066.1,2.0,101.0,45.0,0,3.0,1.0,0.0,0.418,2023-01-09,2023-01-03,0
CUST02193,68.0,Male,Delhi,7.0,2.0,1.0,0.0,560.0,100854.36,,10.0,15595.38,5.0,647.0,43.0,NO,12.0,1.0,0.0,0.053,2022-10-18,2021-08-24,0
CUST02194,24.0,Male,Chennai,9.0,2.0,1.0,0.0,646.0,63326.25,44927.29,24.0,7871.21,3.0,417.0,18.0,1,13.0,0.0,0.0,,2017-05-23,2022-01-29,0
CUST02195,44.0,Male,Delhi,5.0,2.0,1.0,1.0,578.0,60919.72,53665.36,10.0,10148.29,1.0,468.0,0.0,1,19.0,0.0,0.0,,2015-07-14,2022-04-14,0
CUST02196,,Female,Delhi,14.0,3.0,1.0,0.0,628.0,3580.13,31693.22,58.0,11496.66,5.0,21.0,7.0,0,21.0,0.0,0.0,,2016-07-08,2023-01-18,1
CUST02197,48.0,Male,Kolkata,4.0,1.0,1.0,0.0,757.0,252311.56,83699.06,28.0,239.74,1.0,47.0,1.0,YES,13.0,0.0,0.0,,2021-02-18,2024-09-13,0
CUST02198,42.0,Female,Bangalore,7.0,2.0,0.0,1.0,628.0,210684.78,71839.11,68.0,,1.0,433.0,51.0,1,25.0,0.0,0.0,,2017-02-03,2021-09-30,0
CUST02199,34.0,Female,Pune,7.0,1.0,1.0,1.0,792.0,91758.19,106588.21,,13689.39,0.0,302.0,55.0,0,25.0,0.0,0.0,,2016-10-15,2021-08-20,0
CUST02200,48.0,Female,Chennai,13.0,1.0,0.0,0.0,765.0,8341.04,57165.61,19.0,100.0,0.0,62.0,34.0,NO,11.0,1.0,0.0,0.093,2023-08-22,2021-04-05,1
CUST02201,65.0,Male,Pune,4.0,1.0,1.0,1.0,604.0,18638.73,97322.59,16.0,13590.39,0.0,112.0,2.0,0,26.0,1.0,1.0,0.632,2022-08-06,2021-04-06,1
CUST02202,40.0,Female,Chennai,11.0,1.0,1.0,1.0,561.0,16258.41,55309.17,70.0,5056.41,1.0,628.0,16.0,YES,20.0,0.0,0.0,,2016-05-04,2023-07-08,0
CUST02203,51.0,Male,Mumbai,6.0,2.0,1.0,1.0,646.0,58647.31,29815.51,51.0,18276.36,0.0,528.0,43.0,YES,5.0,1.0,0.0,0.367,2022-09-15,2021-03-07,0
CUST02204,25.0,Male,Delhi,12.0,1.0,1.0,1.0,742.0,18635.7,53279.23,74.0,10184.38,2.0,186.0,50.0,YES,4.0,0.0,0.0,,2015-08-10,2022-04-28,1
CUST02205,30.0,Male,Pune,12.0,2.0,1.0,1.0,611.0,95205.74,10269.31,59.0,3997.36,2.0,476.0,38.0,1,,0.0,0.0,,2020-07-01,2024-12-14,0
CUST02206,48.0,Male,Ahmedabad,0.0,3.0,1.0,1.0,723.0,63037.06,146528.63,16.0,12897.33,2.0,104.0,30.0,0,4.0,1.0,0.0,0.523,2018-11-22,2024-02-24,0
CUST02207,61.0,Female,Delhi,3.0,2.0,0.0,1.0,747.0,1425.28,80699.99,2.0,15166.16,0.0,608.0,9.0,0,17.0,1.0,0.0,0.582,2019-10-03,2024-07-07,1
CUST02208,47.0,Male,Pune,1.0,1.0,1.0,1.0,588.0,109024.12,43183.72,72.0,11020.95,0.0,612.0,9.0,YES,29.0,0.0,0.0,,2019-10-30,2021-08-13,0
CUST02209,38.0,Male,Hyderabad,9.0,,1.0,1.0,596.0,16742.09,59894.23,39.0,5770.42,2.0,597.0,17.0,NO,9.0,1.0,1.0,0.147,2017-04-19,2021-06-16,0
CUST02210,42.0,Female,Hyderabad,2.0,1.0,1.0,1.0,707.0,139385.04,10000.0,69.0,15191.39,1.0,385.0,53.0,YES,,0.0,0.0,,2015-02-23,2024-11-18,0
CUST02211,26.0,Female,Delhi,11.0,1.0,0.0,1.0,662.0,35086.03,132374.13,8.0,,0.0,350.0,38.0,1,18.0,1.0,1.0,0.316,2018-09-26,2024-12-13,0
CUST02212,50.0,Male,Ahmedabad,,1.0,1.0,0.0,595.0,,128461.92,3.0,13357.66,0.0,513.0,51.0,0,24.0,1.0,1.0,0.51,2021-01-24,2023-09-02,1
CUST02213,53.0,Male,Hyderabad,10.0,,0.0,1.0,622.0,951.02,79301.68,77.0,100.0,2.0,400.0,57.0,YES,29.0,0.0,0.0,,2018-08-04,2023-01-18,0
CUST02214,36.0,Male,Ahmedabad,10.0,1.0,0.0,0.0,644.0,352041.21,87778.49,52.0,8588.18,0.0,,4.0,YES,28.0,0.0,0.0,,2023-07-18,2021-05-12,0
CUST02215,36.0,Male,Kolkata,1.0,1.0,0.0,1.0,525.0,75740.89,24292.93,27.0,5209.05,0.0,314.0,5.0,NO,25.0,1.0,0.0,0.338,2015-09-05,2023-02-16,0
CUST02216,45.0,Female,Bangalore,,1.0,1.0,1.0,711.0,43955.64,27201.2,51.0,1138.1,0.0,558.0,57.0,YES,25.0,1.0,0.0,0.32,2016-06-30,2022-01-31,0
CUST02217,36.0,Female,Ahmedabad,0.0,2.0,1.0,1.0,612.0,8129.08,,76.0,14524.43,0.0,159.0,30.0,NO,5.0,0.0,0.0,,2019-04-12,2023-05-28,0
CUST02218,41.0,Male,Bangalore,7.0,3.0,1.0,1.0,427.0,96090.96,68557.28,61.0,100.0,1.0,469.0,35.0,NO,29.0,0.0,0.0,,2021-04-20,2022-04-05,0
CUST02219,69.0,Male,Hyderabad,15.0,4.0,0.0,1.0,648.0,26584.29,117441.42,51.0,14919.08,0.0,598.0,13.0,1,13.0,1.0,0.0,0.114,2023-10-16,2023-07-09,1
CUST02220,39.0,Female,,3.0,2.0,1.0,1.0,591.0,355722.27,59671.41,40.0,336.13,0.0,495.0,32.0,YES,16.0,0.0,0.0,,2016-08-19,2023-08-17,0
CUST02221,37.0,Male,,2.0,2.0,1.0,1.0,,240539.19,88907.83,6.0,13266.77,0.0,79.0,28.0,YES,8.0,1.0,0.0,0.087,2023-04-20,2023-04-26,0
CUST02222,34.0,Female,Mumbai,0.0,2.0,0.0,0.0,603.0,106331.65,114153.36,49.0,4103.41,0.0,232.0,18.0,NO,10.0,0.0,0.0,,2018-01-22,2024-07-29,0
CUST02223,52.0,Male,Mumbai,1.0,2.0,0.0,1.0,562.0,283435.43,10035.97,15.0,100.0,0.0,101.0,9.0,YES,7.0,1.0,1.0,0.405,2015-08-11,2023-06-19,0
CUST02224,40.0,Male,Chennai,2.0,2.0,1.0,1.0,691.0,8931.2,148822.62,46.0,5735.9,1.0,722.0,22.0,0,9.0,1.0,1.0,0.608,2023-06-27,2021-08-20,1
CUST02225,34.0,Male,Delhi,2.0,2.0,1.0,1.0,597.0,26270.92,121292.82,47.0,10819.27,0.0,190.0,40.0,YES,15.0,0.0,0.0,,2017-12-25,2021-12-01,0
CUST02226,59.0,F,Ahmedabad,5.0,1.0,0.0,1.0,588.0,23361.27,95555.71,72.0,3508.17,1.0,441.0,7.0,NO,24.0,1.0,1.0,0.179,2020-04-24,2023-09-07,0
CUST02227,60.0,Female,Kolkata,,4.0,0.0,0.0,691.0,5978.97,111963.78,52.0,9301.22,0.0,494.0,23.0,NO,29.0,0.0,0.0,,2020-11-10,2021-03-29,1
CUST02228,34.0,Female,Pune,7.0,1.0,0.0,1.0,567.0,286694.12,113843.05,32.0,11448.97,0.0,333.0,,1,21.0,0.0,0.0,,2019-11-04,2023-11-09,0
CUST02229,18.0,Male,Delhi,5.0,1.0,1.0,0.0,533.0,4947.83,86705.6,31.0,15465.16,0.0,597.0,,NO,17.0,0.0,0.0,,2020-01-31,2022-12-17,1
CUST02230,55.0,Female,Bangalore,1.0,1.0,1.0,1.0,788.0,155419.0,132131.12,38.0,8316.26,,237.0,,0,,1.0,1.0,0.402,2019-05-11,2022-09-09,0
CUST02231,33.0,Male,Bangalore,1.0,2.0,1.0,0.0,696.0,116937.12,56893.59,55.0,13828.71,4.0,469.0,31.0,0,9.0,1.0,0.0,0.57,2016-03-28,2021-03-23,1
CUST02232,52.0,Female,Delhi,13.0,1.0,0.0,1.0,629.0,5817083.44,93472.45,3.0,12246.38,3.0,222.0,42.0,0,23.0,0.0,0.0,,2019-05-10,2021-09-28,0
CUST02233,18.0,Female,Pune,15.0,1.0,1.0,1.0,650.0,1518.92,127865.71,48.0,7538.17,1.0,326.0,29.0,NO,27.0,1.0,0.0,0.105,2022-04-03,2021-04-09,0
CUST02234,54.0,Female,Ahmedabad,6.0,2.0,1.0,1.0,690.0,489.16,10000.0,13.0,,0.0,30.0,46.0,NO,15.0,0.0,0.0,,2020-07-29,2024-01-26,1
CUST02235,26.0,Male,Pune,0.0,2.0,1.0,0.0,728.0,18251.87,92518.53,58.0,12470.3,0.0,32.0,57.0,YES,8.0,1.0,0.0,0.086,2021-07-02,2021-08-22,0
CUST02236,51.0,Male,Pune,0.0,2.0,1.0,1.0,590.0,54477.98,103984.2,42.0,7169.51,2.0,,2.0,0,24.0,1.0,0.0,0.179,2021-07-24,2025-03-09,0
CUST02237,42.0,Female,Pune,6.0,1.0,1.0,1.0,679.0,48985.86,10000.0,41.0,11567.32,0.0,361.0,9.0,1,26.0,0.0,0.0,,2017-06-04,2022-03-22,0
CUST02238,30.0,Male,Delhi,8.0,2.0,1.0,1.0,609.0,70414.56,86272.8,15.0,9358.54,0.0,14.0,17.0,NO,,0.0,0.0,,2022-10-29,2025-03-22,1
CUST02239,37.0,Male,Chennai,4.0,2.0,1.0,0.0,635.0,118258.5,43251.76,26.0,10740.31,0.0,556.0,12.0,YES,26.0,0.0,0.0,,2019-12-05,2023-08-23,0
CUST02240,51.0,Male,Mumbai,10.0,3.0,1.0,1.0,,37902.25,,12.0,17413.7,0.0,709.0,16.0,NO,10.0,1.0,0.0,0.384,2019-07-28,2025-01-30,1
CUST02241,43.0,Male,Pune,0.0,2.0,0.0,1.0,649.0,13982.92,71200.03,19.0,3978.71,1.0,469.0,15.0,YES,16.0,1.0,0.0,0.258,2020-10-10,2024-06-19,0
CUST02242,,Male,Chennai,4.0,1.0,1.0,0.0,709.0,128774.6,37146.87,73.0,9273.49,0.0,,20.0,NO,8.0,1.0,0.0,0.14,2021-11-23,2025-03-13,1
CUST02243,68.0,Male,Delhi,10.0,2.0,1.0,1.0,,32360.13,119386.55,45.0,8153.04,2.0,212.0,11.0,NO,27.0,0.0,0.0,,2023-03-12,2023-12-04,0
CUST02244,22.0,Male,,100.0,1.0,1.0,1.0,529.0,27048.66,58265.4,36.0,11941.18,0.0,709.0,15.0,1,8.0,1.0,0.0,0.543,2015-03-15,2021-06-08,0
CUST02245,63.0,Female,Hyderabad,9.0,1.0,1.0,1.0,541.0,115619.72,85798.55,32.0,5740.55,0.0,190.0,59.0,0,15.0,1.0,1.0,0.465,2017-12-20,2022-06-03,0
CUST02246,43.0,Male,Hyderabad,14.0,1.0,1.0,0.0,620.0,217617.24,127561.9,67.0,5167.91,0.0,242.0,13.0,NO,17.0,0.0,0.0,,2021-01-06,2022-12-21,1
CUST02247,30.0,Female,Kolkata,11.0,3.0,1.0,1.0,796.0,197171.89,,5.0,7678.27,0.0,,9.0,1,29.0,0.0,0.0,,2023-09-30,2024-02-24,0
CUST02248,25.0,Female,Chennai,8.0,1.0,1.0,0.0,,11828.27,75321.97,60.0,10375.23,4.0,467.0,16.0,NO,0.0,1.0,1.0,0.456,2017-01-24,2023-02-24,1
CUST02249,40.0,Female,Ahmedabad,3.0,2.0,1.0,0.0,633.0,55958.68,55186.91,,5714.48,0.0,478.0,18.0,0,16.0,0.0,0.0,,2017-06-23,2023-11-29,0
CUST02250,54.0,Female,Ahmedabad,8.0,1.0,0.0,1.0,607.0,7797.59,64112.81,51.0,100.0,0.0,,8.0,0,2.0,0.0,0.0,,2020-10-04,2024-01-27,0
CUST02251,40.0,Male,Chennai,1.0,,1.0,0.0,606.0,259486.19,161243.41,79.0,3239.25,0.0,437.0,45.0,1,0.0,0.0,0.0,,2019-02-26,2024-07-14,1
CUST02252,62.0,Female,Ahmedabad,,2.0,1.0,1.0,664.0,19388.95,93271.04,18.0,15072.38,0.0,364.0,58.0,0,3.0,0.0,0.0,,2017-06-01,2024-01-27,0
CUST02253,23.0,Male,Ahmedabad,15.0,2.0,1.0,1.0,762.0,,87543.71,71.0,15734.63,0.0,74.0,5.0,YES,15.0,0.0,0.0,,2018-11-21,2024-01-08,0
CUST02254,42.0,Female,Chennai,14.0,2.0,0.0,1.0,686.0,175775.65,95963.49,22.0,5518.65,0.0,597.0,55.0,YES,25.0,1.0,0.0,0.355,2021-11-11,2021-01-06,0
CUST02255,26.0,Male,Bangalore,11.0,1.0,1.0,0.0,586.0,274988.81,92210.39,35.0,16987.38,3.0,315.0,47.0,YES,19.0,1.0,0.0,0.267,2020-04-15,2021-09-29,0
CUST02256,47.0,,Bangalore,12.0,3.0,1.0,1.0,850.0,95688.91,10000.0,22.0,6367.11,0.0,19.0,17.0,NO,23.0,0.0,0.0,,2021-07-25,2023-12-26,0
CUST02257,54.0,Female,Delhi,1.0,2.0,1.0,0.0,656.0,10318.09,166870.43,27.0,325.15,0.0,374.0,32.0,0,28.0,1.0,0.0,0.632,2017-01-20,2022-04-14,0
CUST02258,37.0,Female,Mumbai,11.0,2.0,1.0,1.0,604.0,53220.09,16425.22,2.0,6469.71,0.0,724.0,4.0,0,21.0,0.0,0.0,,2018-11-10,2022-08-01,0
CUST02259,18.0,Female,Hyderabad,3.0,2.0,1.0,1.0,763.0,135689.08,144303.77,61.0,11627.02,3.0,706.0,53.0,1,1.0,0.0,0.0,,2019-11-19,2023-04-08,0
CUST02260,45.0,Male,Kolkata,5.0,3.0,0.0,1.0,612.0,67979.81,99720.61,75.0,5173.49,5.0,164.0,27.0,YES,4.0,0.0,0.0,,2023-08-21,2022-04-25,1
CUST02261,48.0,,Kolkata,13.0,1.0,0.0,1.0,783.0,11379.93,82231.16,26.0,11016.76,0.0,277.0,42.0,1,8.0,1.0,0.0,0.307,2023-07-22,2022-05-09,0
CUST02262,47.0,Male,Hyderabad,1.0,1.0,0.0,0.0,580.0,15088.53,62780.6,7.0,9334.49,1.0,17.0,7.0,1,18.0,1.0,0.0,0.234,2017-09-10,2022-08-11,0
CUST02263,58.0,m,Chennai,1.0,2.0,1.0,0.0,764.0,159691.41,179206.42,74.0,6567.87,0.0,,57.0,NO,27.0,0.0,0.0,,2017-02-12,2024-10-29,1
CUST02264,28.0,Female,Pune,1.0,1.0,1.0,0.0,666.0,59897.72,99179.58,65.0,11881.68,2.0,87.0,33.0,YES,1.0,0.0,0.0,,2018-04-27,2021-02-05,0
CUST02265,,Female,Hyderabad,2.0,2.0,1.0,1.0,753.0,97889.64,75707.52,74.0,14145.63,0.0,449.0,44.0,0,1.0,1.0,0.0,0.388,2015-10-26,2022-10-02,0
CUST02266,58.0,Female,Mumbai,4.0,1.0,1.0,0.0,,37352.68,53589.49,36.0,8908.75,0.0,670.0,,YES,10.0,0.0,0.0,,2020-10-26,2023-05-05,0
CUST02267,19.0,Male,Bangalore,8.0,1.0,0.0,1.0,559.0,60826.01,48794.07,21.0,10948.54,0.0,724.0,15.0,NO,11.0,1.0,0.0,0.234,2018-08-30,2021-09-16,1
CUST02268,46.0,Male,Kolkata,15.0,2.0,0.0,0.0,752.0,302140.44,77024.43,17.0,717.71,2.0,637.0,40.0,1,10.0,1.0,0.0,0.435,2016-04-13,2023-08-01,1
CUST02269,35.0,Male,Chennai,5.0,2.0,1.0,1.0,537.0,32002.75,37775.88,42.0,14957.6,0.0,330.0,13.0,YES,29.0,1.0,0.0,0.348,2018-02-14,2022-04-11,0
CUST02270,41.0,Female,Delhi,14.0,1.0,0.0,1.0,566.0,,102186.04,44.0,5335.02,4.0,164.0,51.0,YES,15.0,0.0,0.0,,2015-04-01,2023-06-20,0
CUST02271,47.0,Male,Kolkata,14.0,1.0,1.0,1.0,586.0,15148.23,49174.31,43.0,3691.5,0.0,80.0,16.0,1,21.0,0.0,0.0,,2015-04-17,2021-06-23,0
CUST02272,36.0,Male,Kolkata,11.0,1.0,1.0,1.0,690.0,10385.0,115198.22,67.0,12433.8,3.0,441.0,,1,28.0,1.0,0.0,0.107,2016-07-08,2022-06-20,0
